ONET_SOC_CODE,ELEMENT_ID,ELEMENT_NAME,SCALE_ID,CATEGORY,DATA_VALUE,N,STANDARD_ERROR,LOWER_CI_BOUND,UPPER_CI_BOUND,RECOMMEND_SUPPRESS,DATE,DOMAIN_SOURCE
15-1211.01,3.A.2,On-Site or In-Plant Training,PT,1.0,14.29,21,,,,,08/2024,Occupational Expert
15-1211.01,3.A.2,On-Site or In-Plant Training,PT,2.0,19.05,21,,,,,08/2024,Occupational Expert
15-1211.01,3.A.2,On-Site or In-Plant Training,PT,3.0,9.52,21,,,,,08/2024,Occupational Expert
15-1211.01,3.A.2,On-Site or In-Plant Training,PT,4.0,19.05,21,,,,,08/2024,Occupational Expert
15-1211.01,3.A.2,On-Site or In-Plant Training,PT,5.0,23.81,21,,,,,08/2024,Occupational Expert
15-1211.01,3.A.2,On-Site or In-Plant Training,PT,6.0,4.76,21,,,,,08/2024,Occupational Expert
15-1211.01,3.A.2,On-Site or In-Plant Training,PT,7.0,4.76,21,,,,,08/2024,Occupational Expert
15-1211.01,3.A.2,On-Site or In-Plant Training,PT,8.0,4.76,21,,,,,08/2024,Occupational Expert
15-1211.01,3.A.2,On-Site or In-Plant Training,PT,9.0,0.0,21,,,,,08/2024,Occupational Expert
15-1211.01,3.A.3,On-the-Job Training,OJ,1.0,0.0,21,,,,,08/2024,Occupational Expert
15-1211.01,3.A.3,On-the-Job Training,OJ,2.0,23.81,21,,,,,08/2024,Occupational Expert
15-1211.01,3.A.3,On-the-Job Training,OJ,3.0,9.52,21,,,,,08/2024,Occupational Expert
15-1211.01,3.A.3,On-the-Job Training,OJ,4.0,23.81,21,,,,,08/2024,Occupational Expert
15-1211.01,3.A.3,On-the-Job Training,OJ,5.0,19.05,21,,,,,08/2024,Occupational Expert
15-1211.01,3.A.3,On-the-Job Training,OJ,6.0,14.29,21,,,,,08/2024,Occupational Expert
15-1211.01,3.A.3,On-the-Job Training,OJ,7.0,4.76,21,,,,,08/2024,Occupational Expert
15-1211.01,3.A.3,On-the-Job Training,OJ,8.0,4.76,21,,,,,08/2024,Occupational Expert
15-1211.01,3.A.3,On-the-Job Training,OJ,9.0,0.0,21,,,,,08/2024,Occupational Expert
15-1211.01,3.A.4.a,Apprenticeship,IM,,2.29,21,,,,,08/2024,Occupational Expert
15-1212.00,2.D.1,Required Level of Education,RL,1.0,0.0,26,0.0,,,N,08/2018,Incumbent
15-1212.00,2.D.1,Required Level of Education,RL,2.0,0.0,26,0.0,,,N,08/2018,Incumbent
15-1212.00,2.D.1,Required Level of Education,RL,3.0,7.16,26,6.8104,0.9274,38.8729,N,08/2018,Incumbent
15-1212.00,2.D.1,Required Level of Education,RL,4.0,2.01,26,2.0265,0.2472,14.5587,N,08/2018,Incumbent
15-1212.00,2.D.1,Required Level of Education,RL,5.0,12.87,26,8.1709,3.1883,39.8482,N,08/2018,Incumbent
15-1212.00,2.D.1,Required Level of Education,RL,6.0,52.64,26,11.3559,30.3112,73.957,N,08/2018,Incumbent
15-1212.00,2.D.1,Required Level of Education,RL,7.0,22.52,26,8.7731,9.352,45.0129,N,08/2018,Incumbent
15-1212.00,2.D.1,Required Level of Education,RL,8.0,2.8,26,2.7867,0.348,19.1862,N,08/2018,Incumbent
15-1212.00,2.D.1,Required Level of Education,RL,9.0,0.0,26,0.0,,,N,08/2018,Incumbent
15-1212.00,2.D.1,Required Level of Education,RL,10.0,0.0,26,0.0,,,N,08/2018,Incumbent
15-1212.00,2.D.1,Required Level of Education,RL,11.0,0.0,26,0.0,,,N,08/2018,Incumbent
15-1212.00,2.D.1,Required Level of Education,RL,12.0,0.0,26,0.0,,,N,08/2018,Incumbent
15-1212.00,3.A.1,Related Work Experience,RW,1.0,1.13,25,1.1379,0.1411,8.5223,N,08/2018,Incumbent
15-1212.00,3.A.1,Related Work Experience,RW,2.0,0.0,25,0.0,,,N,08/2018,Incumbent
15-1212.00,3.A.1,Related Work Experience,RW,3.0,0.0,25,0.0,,,N,08/2018,Incumbent
15-1212.00,3.A.1,Related Work Experience,RW,4.0,0.0,25,0.0,,,N,08/2018,Incumbent
15-1212.00,3.A.1,Related Work Experience,RW,5.0,9.83,25,6.0042,2.6235,30.6144,N,08/2018,Incumbent
15-1212.00,3.A.1,Related Work Experience,RW,6.0,2.24,25,2.2471,0.2756,15.9893,N,08/2018,Incumbent
15-1212.00,3.A.1,Related Work Experience,RW,7.0,24.07,25,9.868,9.4245,49.1405,N,08/2018,Incumbent
15-1212.00,3.A.1,Related Work Experience,RW,8.0,21.46,25,10.7292,6.8428,50.4107,N,08/2018,Incumbent
15-1212.00,3.A.1,Related Work Experience,RW,9.0,10.49,25,8.1553,1.9159,41.3021,N,08/2018,Incumbent
15-1212.00,3.A.1,Related Work Experience,RW,10.0,17.7,25,8.915,5.732,43.1992,N,08/2018,Incumbent
15-1212.00,3.A.1,Related Work Experience,RW,11.0,13.07,25,6.9741,4.0603,34.7979,N,08/2018,Incumbent
15-1212.00,3.A.2,On-Site or In-Plant Training,PT,1.0,22.65,26,10.3087,8.0138,49.5893,N,08/2018,Incumbent
15-1212.00,3.A.2,On-Site or In-Plant Training,PT,2.0,12.1,26,6.658,3.6522,33.3202,N,08/2018,Incumbent
15-1212.00,3.A.2,On-Site or In-Plant Training,PT,3.0,14.96,26,8.5804,4.2027,41.3704,N,08/2018,Incumbent
15-1212.00,3.A.2,On-Site or In-Plant Training,PT,4.0,17.58,26,9.058,5.5561,43.5952,N,08/2018,Incumbent
15-1212.00,3.A.2,On-Site or In-Plant Training,PT,5.0,13.98,26,7.8356,4.0714,38.3429,N,08/2018,Incumbent
15-1212.00,3.A.2,On-Site or In-Plant Training,PT,6.0,2.27,26,1.6625,0.4943,9.804,N,08/2018,Incumbent
15-1212.00,3.A.2,On-Site or In-Plant Training,PT,7.0,2.01,26,2.0265,0.2472,14.5587,N,08/2018,Incumbent
15-1212.00,3.A.2,On-Site or In-Plant Training,PT,8.0,11.66,26,7.1392,3.0695,35.49,N,08/2018,Incumbent
15-1212.00,3.A.2,On-Site or In-Plant Training,PT,9.0,2.8,26,2.7867,0.348,19.1862,N,08/2018,Incumbent
15-1212.00,3.A.3,On-the-Job Training,OJ,1.0,12.73,26,8.234,3.0752,40.1639,N,08/2018,Incumbent
15-1212.00,3.A.3,On-the-Job Training,OJ,2.0,3.66,26,3.612,0.4585,23.8558,N,08/2018,Incumbent
15-1212.00,3.A.3,On-the-Job Training,OJ,3.0,23.4,26,9.67,9.1376,48.1319,N,08/2018,Incumbent
15-1212.00,3.A.3,On-the-Job Training,OJ,4.0,13.39,26,8.0734,3.5548,39.3375,N,08/2018,Incumbent
15-1212.00,3.A.3,On-the-Job Training,OJ,5.0,27.36,26,10.3244,11.4394,52.3322,N,08/2018,Incumbent
15-1212.00,3.A.3,On-the-Job Training,OJ,6.0,7.05,26,4.8949,1.6005,26.1068,N,08/2018,Incumbent
15-1212.00,3.A.3,On-the-Job Training,OJ,7.0,0.0,26,0.0,,,N,08/2018,Incumbent
15-1212.00,3.A.3,On-the-Job Training,OJ,8.0,5.82,26,5.612,0.7432,33.7447,N,08/2018,Incumbent
15-1212.00,3.A.3,On-the-Job Training,OJ,9.0,6.6,26,4.7235,1.4352,25.5125,N,08/2018,Incumbent
15-1221.00,2.D.1,Required Level of Education,RL,1.0,0.0,16,0.0,,,N,08/2019,Incumbent
15-1221.00,2.D.1,Required Level of Education,RL,2.0,0.0,16,0.0,,,N,08/2019,Incumbent
15-1221.00,2.D.1,Required Level of Education,RL,3.0,0.0,16,0.0,,,N,08/2019,Incumbent
15-1221.00,2.D.1,Required Level of Education,RL,4.0,8.35,16,8.0542,0.9562,46.2064,N,08/2019,Incumbent
15-1221.00,2.D.1,Required Level of Education,RL,5.0,0.0,16,0.0,,,N,08/2019,Incumbent
15-1221.00,2.D.1,Required Level of Education,RL,6.0,36.22,16,18.88,9.0471,76.4251,Y,08/2019,Incumbent
15-1221.00,2.D.1,Required Level of Education,RL,7.0,0.0,16,0.0,,,N,08/2019,Incumbent
15-1221.00,2.D.1,Required Level of Education,RL,8.0,19.93,16,9.896,6.2251,48.2787,N,08/2019,Incumbent
15-1221.00,2.D.1,Required Level of Education,RL,9.0,0.0,16,0.0,,,N,08/2019,Incumbent
15-1221.00,2.D.1,Required Level of Education,RL,10.0,2.58,16,2.6215,0.2868,19.6353,N,08/2019,Incumbent
15-1221.00,2.D.1,Required Level of Education,RL,11.0,28.42,16,10.3873,11.7974,54.1087,N,08/2019,Incumbent
15-1221.00,2.D.1,Required Level of Education,RL,12.0,4.5,16,5.041,0.3844,36.4934,N,08/2019,Incumbent
15-1221.00,3.A.1,Related Work Experience,RW,1.0,13.9,16,10.5633,2.399,51.4448,N,08/2019,Incumbent
15-1221.00,3.A.1,Related Work Experience,RW,2.0,0.0,16,0.0,,,N,08/2019,Incumbent
15-1221.00,3.A.1,Related Work Experience,RW,3.0,0.0,16,0.0,,,N,08/2019,Incumbent
15-1221.00,3.A.1,Related Work Experience,RW,4.0,0.0,16,0.0,,,N,08/2019,Incumbent
15-1221.00,3.A.1,Related Work Experience,RW,5.0,0.0,16,0.0,,,N,08/2019,Incumbent
15-1221.00,3.A.1,Related Work Experience,RW,6.0,2.83,16,2.9374,0.2981,22.1053,N,08/2019,Incumbent
15-1221.00,3.A.1,Related Work Experience,RW,7.0,43.76,16,19.3897,12.6737,80.6654,Y,08/2019,Incumbent
15-1221.00,3.A.1,Related Work Experience,RW,8.0,21.07,16,16.3815,3.1688,68.5413,N,08/2019,Incumbent
15-1221.00,3.A.1,Related Work Experience,RW,9.0,4.54,16,4.4324,0.5358,29.5981,N,08/2019,Incumbent
15-1221.00,3.A.1,Related Work Experience,RW,10.0,0.0,16,0.0,,,N,08/2019,Incumbent
15-1221.00,3.A.1,Related Work Experience,RW,11.0,13.9,16,10.5633,2.399,51.4448,N,08/2019,Incumbent
15-1221.00,3.A.2,On-Site or In-Plant Training,PT,1.0,6.11,16,4.1878,1.3556,23.5706,N,08/2019,Incumbent
15-1221.00,3.A.2,On-Site or In-Plant Training,PT,2.0,26.62,16,10.3086,10.541,52.7708,N,08/2019,Incumbent
15-1221.00,3.A.2,On-Site or In-Plant Training,PT,3.0,23.47,16,14.08,5.4536,61.984,N,08/2019,Incumbent
15-1221.00,3.A.2,On-Site or In-Plant Training,PT,4.0,4.54,16,4.4324,0.5358,29.5981,N,08/2019,Incumbent
15-1221.00,3.A.2,On-Site or In-Plant Training,PT,5.0,22.24,16,10.9329,6.92,52.392,N,08/2019,Incumbent
15-1221.00,3.A.2,On-Site or In-Plant Training,PT,6.0,0.0,16,0.0,,,N,08/2019,Incumbent
15-1221.00,3.A.2,On-Site or In-Plant Training,PT,7.0,17.01,16,15.1297,2.0445,66.8079,Y,08/2019,Incumbent
15-1221.00,3.A.2,On-Site or In-Plant Training,PT,8.0,0.0,16,0.0,,,N,08/2019,Incumbent
15-1221.00,3.A.2,On-Site or In-Plant Training,PT,9.0,0.0,16,0.0,,,N,08/2019,Incumbent
15-1221.00,3.A.3,On-the-Job Training,OJ,1.0,13.64,16,12.1256,1.7285,58.6316,N,08/2019,Incumbent
15-1221.00,3.A.3,On-the-Job Training,OJ,2.0,5.41,16,4.0357,1.0552,23.4935,N,08/2019,Incumbent
15-1221.00,3.A.3,On-the-Job Training,OJ,3.0,10.42,16,5.8453,2.9698,30.648,N,08/2019,Incumbent
15-1221.00,3.A.3,On-the-Job Training,OJ,4.0,28.1,16,14.2222,8.0172,63.6653,N,08/2019,Incumbent
15-1221.00,3.A.3,On-the-Job Training,OJ,5.0,36.14,16,19.9337,8.2379,78.1018,Y,08/2019,Incumbent
15-1221.00,3.A.3,On-the-Job Training,OJ,6.0,4.5,16,5.041,0.3844,36.4934,N,08/2019,Incumbent
15-1221.00,3.A.3,On-the-Job Training,OJ,7.0,1.8,16,1.8547,0.1954,14.6449,N,08/2019,Incumbent
15-1221.00,3.A.3,On-the-Job Training,OJ,8.0,0.0,16,0.0,,,N,08/2019,Incumbent
15-1221.00,3.A.3,On-the-Job Training,OJ,9.0,0.0,16,0.0,,,N,08/2019,Incumbent
15-1231.00,2.D.1,Required Level of Education,RL,1.0,0.0,38,0.0,,,N,07/2014,Incumbent
15-1231.00,2.D.1,Required Level of Education,RL,2.0,4.23,38,3.6904,0.6923,21.8605,N,07/2014,Incumbent
15-1231.00,2.D.1,Required Level of Education,RL,3.0,10.16,38,9.3028,1.4126,47.1457,N,07/2014,Incumbent
15-1231.00,2.D.1,Required Level of Education,RL,4.0,13.63,38,10.5446,2.5044,49.2149,N,07/2014,Incumbent
15-1231.00,2.D.1,Required Level of Education,RL,5.0,21.68,38,10.193,7.584,48.3008,N,07/2014,Incumbent
15-1231.00,2.D.1,Required Level of Education,RL,6.0,46.93,38,13.4662,22.821,72.5641,N,07/2014,Incumbent
15-1231.00,2.D.1,Required Level of Education,RL,7.0,1.84,38,1.2665,0.4528,7.1971,N,07/2014,Incumbent
15-1231.00,2.D.1,Required Level of Education,RL,8.0,0.0,38,0.0,,,N,07/2014,Incumbent
15-1231.00,2.D.1,Required Level of Education,RL,9.0,1.53,38,1.5721,0.186,11.425,N,07/2014,Incumbent
15-1231.00,2.D.1,Required Level of Education,RL,10.0,0.0,38,0.0,,,N,07/2014,Incumbent
15-1231.00,2.D.1,Required Level of Education,RL,11.0,0.0,38,0.0,,,N,07/2014,Incumbent
15-1231.00,2.D.1,Required Level of Education,RL,12.0,0.0,38,0.0,,,N,07/2014,Incumbent
15-1231.00,3.A.1,Related Work Experience,RW,1.0,0.0,37,0.0,,,N,07/2014,Incumbent
15-1231.00,3.A.1,Related Work Experience,RW,2.0,0.0,37,0.0,,,N,07/2014,Incumbent
15-1231.00,3.A.1,Related Work Experience,RW,3.0,0.0,37,0.0,,,N,07/2014,Incumbent
15-1231.00,3.A.1,Related Work Experience,RW,4.0,0.0,37,0.0,,,N,07/2014,Incumbent
15-1231.00,3.A.1,Related Work Experience,RW,5.0,13.11,37,10.6822,2.2038,50.2629,N,07/2014,Incumbent
15-1231.00,3.A.1,Related Work Experience,RW,6.0,22.98,37,11.3989,7.4799,52.4179,N,07/2014,Incumbent
15-1231.00,3.A.1,Related Work Experience,RW,7.0,13.12,37,6.5647,4.4871,32.6876,N,07/2014,Incumbent
15-1231.00,3.A.1,Related Work Experience,RW,8.0,30.7,37,12.9994,11.3705,60.4676,N,07/2014,Incumbent
15-1231.00,3.A.1,Related Work Experience,RW,9.0,15.87,37,10.3254,3.7838,47.5142,N,07/2014,Incumbent
15-1231.00,3.A.1,Related Work Experience,RW,10.0,3.95,37,3.6153,0.5932,22.1108,N,07/2014,Incumbent
15-1231.00,3.A.1,Related Work Experience,RW,11.0,0.26,37,0.2643,0.0315,2.0499,N,07/2014,Incumbent
15-1231.00,3.A.2,On-Site or In-Plant Training,PT,1.0,6.19,37,4.0259,1.5938,21.2084,N,07/2014,Incumbent
15-1231.00,3.A.2,On-Site or In-Plant Training,PT,2.0,14.39,37,10.6767,2.819,49.3583,N,07/2014,Incumbent
15-1231.00,3.A.2,On-Site or In-Plant Training,PT,3.0,0.52,37,0.537,0.0627,4.1348,N,07/2014,Incumbent
15-1231.00,3.A.2,On-Site or In-Plant Training,PT,4.0,21.78,37,10.7376,7.1979,49.9937,N,07/2014,Incumbent
15-1231.00,3.A.2,On-Site or In-Plant Training,PT,5.0,25.25,37,12.0716,8.4553,55.2774,N,07/2014,Incumbent
15-1231.00,3.A.2,On-Site or In-Plant Training,PT,6.0,6.96,37,5.2703,1.4157,28.0443,N,07/2014,Incumbent
15-1231.00,3.A.2,On-Site or In-Plant Training,PT,7.0,21.29,37,12.3518,5.7207,54.671,N,07/2014,Incumbent
15-1231.00,3.A.2,On-Site or In-Plant Training,PT,8.0,3.61,37,3.6055,0.4543,23.4668,N,07/2014,Incumbent
15-1231.00,3.A.2,On-Site or In-Plant Training,PT,9.0,0.0,37,0.0,,,N,07/2014,Incumbent
15-1231.00,3.A.3,On-the-Job Training,OJ,1.0,0.0,37,0.0,,,N,07/2014,Incumbent
15-1231.00,3.A.3,On-the-Job Training,OJ,2.0,0.83,37,0.5321,0.2249,3.0118,N,07/2014,Incumbent
15-1231.00,3.A.3,On-the-Job Training,OJ,3.0,15.46,37,10.7002,3.3602,49.0349,N,07/2014,Incumbent
15-1231.00,3.A.3,On-the-Job Training,OJ,4.0,10.95,37,6.2425,3.2487,31.0562,N,07/2014,Incumbent
15-1231.00,3.A.3,On-the-Job Training,OJ,5.0,44.71,37,13.4643,21.133,70.937,N,07/2014,Incumbent
15-1231.00,3.A.3,On-the-Job Training,OJ,6.0,12.0,37,9.4428,2.177,45.5366,N,07/2014,Incumbent
15-1231.00,3.A.3,On-the-Job Training,OJ,7.0,15.78,37,10.3894,3.699,47.77,N,07/2014,Incumbent
15-1231.00,3.A.3,On-the-Job Training,OJ,8.0,0.26,37,0.2643,0.0315,2.0499,N,07/2014,Incumbent
15-1231.00,3.A.3,On-the-Job Training,OJ,9.0,0.0,37,0.0,,,N,07/2014,Incumbent
15-1232.00,2.D.1,Required Level of Education,RL,1.0,0.0,21,0.0,,,N,08/2023,Incumbent
15-1232.00,2.D.1,Required Level of Education,RL,2.0,0.32,21,0.3406,0.0338,2.9156,N,08/2023,Incumbent
15-1232.00,2.D.1,Required Level of Education,RL,3.0,32.33,21,21.0924,6.0097,78.1158,Y,08/2023,Incumbent
15-1232.00,2.D.1,Required Level of Education,RL,4.0,1.92,21,2.0277,0.2082,15.5782,N,08/2023,Incumbent
15-1232.00,2.D.1,Required Level of Education,RL,5.0,13.74,21,11.3223,2.1255,53.8832,N,08/2023,Incumbent
15-1232.00,2.D.1,Required Level of Education,RL,6.0,47.32,21,20.8717,13.545,83.7452,Y,08/2023,Incumbent
15-1232.00,2.D.1,Required Level of Education,RL,7.0,0.0,21,0.0,,,N,08/2023,Incumbent
15-1232.00,2.D.1,Required Level of Education,RL,8.0,0.32,21,0.3406,0.0338,2.9156,N,08/2023,Incumbent
15-1232.00,2.D.1,Required Level of Education,RL,9.0,0.0,21,0.0,,,N,08/2023,Incumbent
15-1232.00,2.D.1,Required Level of Education,RL,10.0,4.05,21,4.1813,0.4439,28.5059,N,08/2023,Incumbent
15-1232.00,2.D.1,Required Level of Education,RL,11.0,0.0,21,0.0,,,N,08/2023,Incumbent
15-1232.00,2.D.1,Required Level of Education,RL,12.0,0.0,21,0.0,,,N,08/2023,Incumbent
15-1232.00,2.D.4.a,Job-Related Professional Certification,IM,,2.47,21,0.2625,1.9252,3.0205,N,08/2023,Incumbent
15-1232.00,3.A.1,Related Work Experience,RW,1.0,0.32,20,0.3482,0.0341,3.0093,N,08/2023,Incumbent
15-1232.00,3.A.1,Related Work Experience,RW,2.0,0.0,20,0.0,,,N,08/2023,Incumbent
15-1232.00,3.A.1,Related Work Experience,RW,3.0,0.0,20,0.0,,,N,08/2023,Incumbent
15-1232.00,3.A.1,Related Work Experience,RW,4.0,0.0,20,0.0,,,N,08/2023,Incumbent
15-1232.00,3.A.1,Related Work Experience,RW,5.0,32.12,20,21.507,5.6635,78.8573,Y,08/2023,Incumbent
15-1232.00,3.A.1,Related Work Experience,RW,6.0,2.0,20,1.3788,0.4637,8.1766,N,08/2023,Incumbent
15-1232.00,3.A.1,Related Work Experience,RW,7.0,51.13,20,22.0286,14.184,86.8791,Y,08/2023,Incumbent
15-1232.00,3.A.1,Related Work Experience,RW,8.0,13.52,20,7.6502,3.8226,38.0772,N,08/2023,Incumbent
15-1232.00,3.A.1,Related Work Experience,RW,9.0,0.91,20,0.9735,0.0965,8.0652,N,08/2023,Incumbent
15-1232.00,3.A.1,Related Work Experience,RW,10.0,0.0,20,0.0,,,N,08/2023,Incumbent
15-1232.00,3.A.1,Related Work Experience,RW,11.0,0.0,20,0.0,,,N,08/2023,Incumbent
15-1232.00,3.A.2,On-Site or In-Plant Training,PT,1.0,5.64,21,5.4162,0.7087,33.3225,N,08/2023,Incumbent
15-1232.00,3.A.2,On-Site or In-Plant Training,PT,2.0,26.54,21,21.6752,3.4308,78.6005,Y,08/2023,Incumbent
15-1232.00,3.A.2,On-Site or In-Plant Training,PT,3.0,32.22,21,21.0915,5.9609,78.0892,Y,08/2023,Incumbent
15-1232.00,3.A.2,On-Site or In-Plant Training,PT,4.0,3.16,21,1.9583,0.8485,11.0345,N,08/2023,Incumbent
15-1232.00,3.A.2,On-Site or In-Plant Training,PT,5.0,19.31,21,12.2617,4.4301,55.2696,N,08/2023,Incumbent
15-1232.00,3.A.2,On-Site or In-Plant Training,PT,6.0,6.29,21,4.8515,1.1902,27.2069,N,08/2023,Incumbent
15-1232.00,3.A.2,On-Site or In-Plant Training,PT,7.0,6.86,21,6.2415,0.949,36.1191,N,08/2023,Incumbent
15-1232.00,3.A.2,On-Site or In-Plant Training,PT,8.0,0.0,21,0.0,,,N,08/2023,Incumbent
15-1232.00,3.A.2,On-Site or In-Plant Training,PT,9.0,0.0,21,0.0,,,N,08/2023,Incumbent
15-1232.00,3.A.3,On-the-Job Training,OJ,1.0,0.0,21,0.0,,,N,08/2023,Incumbent
15-1232.00,3.A.3,On-the-Job Training,OJ,2.0,26.54,21,21.6752,3.4308,78.6005,Y,08/2023,Incumbent
15-1232.00,3.A.3,On-the-Job Training,OJ,3.0,38.37,21,21.8748,8.2892,81.0866,Y,08/2023,Incumbent
15-1232.00,3.A.3,On-the-Job Training,OJ,4.0,2.45,21,1.5742,0.6299,9.0303,N,08/2023,Incumbent
15-1232.00,3.A.3,On-the-Job Training,OJ,5.0,20.71,21,12.4942,5.069,56.0855,N,08/2023,Incumbent
15-1232.00,3.A.3,On-the-Job Training,OJ,6.0,5.91,21,4.563,1.1231,25.8034,N,08/2023,Incumbent
15-1232.00,3.A.3,On-the-Job Training,OJ,7.0,6.03,21,6.114,0.671,37.8643,N,08/2023,Incumbent
15-1232.00,3.A.3,On-the-Job Training,OJ,8.0,0.0,21,0.0,,,N,08/2023,Incumbent
15-1232.00,3.A.3,On-the-Job Training,OJ,9.0,0.0,21,0.0,,,N,08/2023,Incumbent
15-1232.00,3.A.4.a,Apprenticeship,IM,,1.51,21,0.2673,1.0,2.0702,N,08/2023,Incumbent
15-1241.00,2.D.1,Required Level of Education,RL,1.0,5.0,20,,,,,08/2024,Occupational Expert
15-1241.00,2.D.1,Required Level of Education,RL,2.0,0.0,20,,,,,08/2024,Occupational Expert
15-1241.00,2.D.1,Required Level of Education,RL,3.0,15.0,20,,,,,08/2024,Occupational Expert
15-1241.00,2.D.1,Required Level of Education,RL,4.0,0.0,20,,,,,08/2024,Occupational Expert
15-1241.00,2.D.1,Required Level of Education,RL,5.0,15.0,20,,,,,08/2024,Occupational Expert
15-1241.00,2.D.1,Required Level of Education,RL,6.0,55.0,20,,,,,08/2024,Occupational Expert
15-1241.00,2.D.1,Required Level of Education,RL,7.0,5.0,20,,,,,08/2024,Occupational Expert
15-1241.00,2.D.1,Required Level of Education,RL,8.0,5.0,20,,,,,08/2024,Occupational Expert
15-1241.00,2.D.1,Required Level of Education,RL,9.0,0.0,20,,,,,08/2024,Occupational Expert
15-1241.00,2.D.1,Required Level of Education,RL,10.0,0.0,20,,,,,08/2024,Occupational Expert
15-1241.00,2.D.1,Required Level of Education,RL,11.0,0.0,20,,,,,08/2024,Occupational Expert
15-1241.00,2.D.1,Required Level of Education,RL,12.0,0.0,20,,,,,08/2024,Occupational Expert
15-1241.00,2.D.4.a,Job-Related Professional Certification,IM,,3.55,20,,,,,08/2024,Occupational Expert
15-1241.00,3.A.1,Related Work Experience,RW,1.0,0.0,20,,,,,08/2024,Occupational Expert
15-1241.00,3.A.1,Related Work Experience,RW,2.0,0.0,20,,,,,08/2024,Occupational Expert
15-1241.00,3.A.1,Related Work Experience,RW,3.0,0.0,20,,,,,08/2024,Occupational Expert
15-1241.00,3.A.1,Related Work Experience,RW,4.0,0.0,20,,,,,08/2024,Occupational Expert
15-1241.00,3.A.1,Related Work Experience,RW,5.0,0.0,20,,,,,08/2024,Occupational Expert
15-1241.00,3.A.1,Related Work Experience,RW,6.0,10.0,20,,,,,08/2024,Occupational Expert
15-1241.00,3.A.1,Related Work Experience,RW,7.0,35.0,20,,,,,08/2024,Occupational Expert
15-1241.00,3.A.1,Related Work Experience,RW,8.0,25.0,20,,,,,08/2024,Occupational Expert
15-1241.00,3.A.1,Related Work Experience,RW,9.0,15.0,20,,,,,08/2024,Occupational Expert
15-1241.00,3.A.1,Related Work Experience,RW,10.0,0.0,20,,,,,08/2024,Occupational Expert
15-1241.00,3.A.1,Related Work Experience,RW,11.0,15.0,20,,,,,08/2024,Occupational Expert
15-1241.00,3.A.2,On-Site or In-Plant Training,PT,1.0,5.0,20,,,,,08/2024,Occupational Expert
15-1241.00,3.A.2,On-Site or In-Plant Training,PT,2.0,5.0,20,,,,,08/2024,Occupational Expert
15-1241.00,3.A.2,On-Site or In-Plant Training,PT,3.0,5.0,20,,,,,08/2024,Occupational Expert
15-1241.00,3.A.2,On-Site or In-Plant Training,PT,4.0,25.0,20,,,,,08/2024,Occupational Expert
15-1241.00,3.A.2,On-Site or In-Plant Training,PT,5.0,25.0,20,,,,,08/2024,Occupational Expert
15-1241.00,3.A.2,On-Site or In-Plant Training,PT,6.0,20.0,20,,,,,08/2024,Occupational Expert
15-1241.00,3.A.2,On-Site or In-Plant Training,PT,7.0,5.0,20,,,,,08/2024,Occupational Expert
15-1241.00,3.A.2,On-Site or In-Plant Training,PT,8.0,5.0,20,,,,,08/2024,Occupational Expert
15-1241.00,3.A.2,On-Site or In-Plant Training,PT,9.0,5.0,20,,,,,08/2024,Occupational Expert
15-1241.00,3.A.3,On-the-Job Training,OJ,1.0,5.26,19,,,,,08/2024,Occupational Expert
15-1241.00,3.A.3,On-the-Job Training,OJ,2.0,5.26,19,,,,,08/2024,Occupational Expert
15-1241.00,3.A.3,On-the-Job Training,OJ,3.0,26.32,19,,,,,08/2024,Occupational Expert
15-1241.00,3.A.3,On-the-Job Training,OJ,4.0,5.26,19,,,,,08/2024,Occupational Expert
15-1241.00,3.A.3,On-the-Job Training,OJ,5.0,21.05,19,,,,,08/2024,Occupational Expert
15-1241.00,3.A.3,On-the-Job Training,OJ,6.0,21.05,19,,,,,08/2024,Occupational Expert
15-1241.00,3.A.3,On-the-Job Training,OJ,7.0,10.53,19,,,,,08/2024,Occupational Expert
15-1241.00,3.A.3,On-the-Job Training,OJ,8.0,5.26,19,,,,,08/2024,Occupational Expert
15-1241.00,3.A.3,On-the-Job Training,OJ,9.0,0.0,19,,,,,08/2024,Occupational Expert
15-1241.00,3.A.4.a,Apprenticeship,IM,,2.05,20,,,,,08/2024,Occupational Expert
15-1241.01,2.D.1,Required Level of Education,RL,1.0,0.0,21,,,,,08/2020,Occupational Expert
15-1241.01,2.D.1,Required Level of Education,RL,2.0,4.76,21,,,,,08/2020,Occupational Expert
15-1241.01,2.D.1,Required Level of Education,RL,3.0,23.81,21,,,,,08/2020,Occupational Expert
15-1241.01,2.D.1,Required Level of Education,RL,4.0,14.29,21,,,,,08/2020,Occupational Expert
15-1241.01,2.D.1,Required Level of Education,RL,5.0,14.29,21,,,,,08/2020,Occupational Expert
15-1241.01,2.D.1,Required Level of Education,RL,6.0,19.05,21,,,,,08/2020,Occupational Expert
15-1241.01,2.D.1,Required Level of Education,RL,7.0,14.29,21,,,,,08/2020,Occupational Expert
15-1241.01,2.D.1,Required Level of Education,RL,8.0,4.76,21,,,,,08/2020,Occupational Expert
15-1241.01,2.D.1,Required Level of Education,RL,9.0,0.0,21,,,,,08/2020,Occupational Expert
15-1241.01,2.D.1,Required Level of Education,RL,10.0,4.76,21,,,,,08/2020,Occupational Expert
